OrderID,OrderDate,ShipDate,Region,State,Category,Sub-Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,CustomerName,Segment,ShipMode,Year,Month,OrderWeek,DeliveryDays,ProfitMargin
ORD-2026-101031,2023-11-25,2023-11-27,Central,Illinois,Furniture,Bookcases,3,212.49,0.0,637.47,381.32,256.15,Brett Frank,Corporate,Standard Class,2023,2023-11,47,2,0.4018228308783158
ORD-2024-101032,2022-06-28,2022-07-03,East,Massachusetts,Technology,Copiers,2,701.16,0.05,1332.2,856.17,476.03,Christina Frank,Consumer,Second Class,2022,2022-06,26,5,0.3573262272931992
ORD-2025-101033,2024-07-13,2024-07-18,West,Oregon,Office Supplies,Paper,3,23.68,0.1,63.94,33.48,30.46,Kyle Willis Jr.,Consumer,Standard Class,2024,2024-07,28,5,0.4763841101032218
ORD-2026-101034,2023-05-31,2023-06-03,West,California,Office Supplies,Binders,4,19.65,0.0,78.6,34.13,44.47,Cody Schultz,Corporate,Second Class,2023,2023-05,22,3,0.5657760814249364
ORD-2024-101035,2024-05-30,2024-06-02,West,California,Furniture,Tables,6,324.13,0.0,1944.78,1197.37,747.41,James Nichols,Consumer,Standard Class,2024,2024-05,22,3,0.3843159637593969
ORD-2025-101036,2022-03-25,2022-03-28,South,Florida,Furniture,Tables,4,234.34,0.2,749.89,575.89,174.0,Mark Simmons,Consumer,Standard Class,2022,2022-03,12,3,0.2320340316579765
ORD-2026-101037,2022-03-18,2022-03-21,South,Georgia,Furniture,Furnishings,3,200.45,0.0,601.35,394.4,206.95,Andrew Taylor,Home Office,Standard Class,2022,2022-03,11,3,0.34414234638729524
ORD-2024-101038,2023-05-06,2023-05-09,South,Georgia,Technology,Phones,2,702.89,0.0,1405.78,848.33,557.45,Jerome Young,Corporate,Standard Class,2023,2023-05,18,3,0.39654142184410085
ORD-2025-101039,2023-01-23,2023-01-26,South,North Carolina,Office Supplies,Paper,3,19.6,0.15,49.98,26.14,23.84,Jeremy Jones,Consumer,First Class,2023,2023-01,4,3,0.4769907963185274
ORD-2026-101040,2022-05-03,2022-05-05,West,Oregon,Office Supplies,Labels,3,17.48,0.05,49.82,22.84,26.98,Wendy Thompson,Consumer,Standard Class,2022,2022-05,18,2,0.5415495784825372
ORD-2024-101041,2023-08-07,2023-08-14,Central,Ohio,Office Supplies,Labels,2,21.43,0.05,40.72,19.7,21.02,George Floyd,Consumer,Second Class,2023,2023-08,32,7,0.5162082514734774
ORD-2025-101042,2023-07-30,2023-08-01,West,Oregon,Office Supplies,Labels,1,18.54,0.15,15.76,8.9,6.86,Seth French,Consumer,Standard Class,2023,2023-07,30,2,0.4352791878172589
ORD-2026-101043,2024-06-14,2024-06-16,East,New York,Furniture,Furnishings,1,250.24,0.05,237.73,150.2,87.53,Barbara Jackson,Consumer,Standard Class,2024,2024-06,24,2,0.36819080469440124
ORD-2024-101044,2022-12-10,2022-12-13,Central,Ohio,Office Supplies,Paper,6,18.78,0.0,112.68,48.4,64.28,Lisa Pham,Corporate,Second Class,2022,2022-12,49,3,0.5704650337238196
ORD-2025-101045,2024-08-02,2024-08-07,West,Washington,Furniture,Chairs,2,251.84,0.1,453.31,334.23,119.08,Janice Hancock,Corporate,Second Class,2024,2024-08,31,5,0.262689991396616
ORD-2026-101046,2024-08-06,2024-08-09,West,California,Furniture,Furnishings,3,247.71,0.0,743.13,467.65,275.48,Kimberly Williams,Consumer,Same Day,2024,2024-08,32,3,0.37070229973221375
ORD-2024-101047,2022-02-21,2022-02-28,East,Massachusetts,Office Supplies,Labels,4,18.69,0.05,71.02,35.06,35.96,Grant Walsh,Consumer,Standard Class,2022,2022-02,8,7,0.5063362433117432
ORD-2025-101048,2022-09-03,2022-09-08,South,North Carolina,Office Supplies,Binders,4,18.67,0.05,70.95,34.55,36.4,Robert Mathews,Home Office,Standard Class,2022,2022-09,35,5,0.5130373502466525
ORD-2026-101049,2022-04-28,2022-05-05,East,New York,Technology,Phones,2,586.78,0.0,1173.56,694.96,478.6,Jason Sanchez,Corporate,Second Class,2022,2022-04,17,7,0.4078189440676233
ORD-2024-101050,2024-08-07,2024-08-12,South,Florida,Office Supplies,Paper,4,18.42,0.0,73.68,34.02,39.66,Heather Payne,Home Office,Standard Class,2024,2024-08,32,5,0.5382736156351791
ORD-2025-101051,2024-07-30,2024-08-06,East,New Jersey,Office Supplies,Paper,2,21.83,0.2,34.93,19.6,15.33,Susan Johnson,Consumer,Second Class,2024,2024-07,31,7,0.43887775551102204
ORD-2026-101052,2023-12-09,2023-12-11,Central,Michigan,Furniture,Chairs,4,236.56,0.05,898.93,641.79,257.14,Jackie Hernandez,Consumer,Standard Class,2023,2023-12,49,2,0.286051194197546
ORD-2024-101053,2022-02-18,2022-02-21,East,Pennsylvania,Furniture,Furnishings,3,331.45,0.0,994.35,659.88,334.47,Gregory Moore,Corporate,Standard Class,2022,2022-02,7,3,0.33637049328707197
ORD-2025-101054,2022-04-17,2022-04-20,Central,Illinois,Technology,Computers,1,569.55,0.05,541.07,355.99,185.08,Norma Smith,Home Office,Same Day,2022,2022-04,15,3,0.34206294934112036
ORD-2026-101055,2023-06-22,2023-06-25,South,Tennessee,Technology,Phones,5,594.69,0.2,2378.76,1774.69,604.07,Ronnie Brooks,Corporate,First Class,2023,2023-06,25,3,0.25394323092703763
ORD-2024-101056,2023-02-05,2023-02-08,West,Nevada,Technology,Accessories,4,718.21,0.0,2872.84,1602.98,1269.86,Ashley Gomez,Corporate,Standard Class,2023,2023-02,5,3,0.44202252822990484
ORD-2025-101057,2023-08-16,2023-08-19,West,Washington,Furniture,Chairs,3,241.74,0.0,725.22,449.99,275.23,Morgan Henry,Consumer,First Class,2023,2023-08,33,3,0.3795124238162213
ORD-2026-101058,2022-07-21,2022-07-26,South,North Carolina,Office Supplies,Storage,4,22.35,0.0,89.4,39.98,49.42,Sara Arnold,Consumer,Second Class,2022,2022-07,29,5,0.5527964205816555
ORD-2024-101059,2022-12-12,2022-12-15,South,North Carolina,Office Supplies,Paper,6,16.53,0.0,99.18,43.24,55.94,Stephanie Cruz,Consumer,Standard Class,2022,2022-12,50,3,0.5640250050413389
ORD-2025-101060,2022-06-23,2022-06-28,Central,Michigan,Office Supplies,Storage,2,23.95,0.05,45.5,20.69,24.81,Jennifer Terry MD,Consumer,First Class,2022,2022-06,25,5,0.5452747252747252
ORD-2026-101061,2022-07-04,2022-07-07,East,New York,Technology,Computers,1,744.23,0.0,744.23,422.33,321.9,John Knight,Corporate,Standard Class,2022,2022-07,27,3,0.43252757883987475
ORD-2024-101062,2023-04-25,2023-04-28,South,Florida,Office Supplies,Paper,1,22.13,0.05,21.02,10.31,10.71,Craig Harris,Consumer,Standard Class,2023,2023-04,17,3,0.5095147478591818
ORD-2025-101063,2023-11-24,2023-11-25,South,Florida,Furniture,Chairs,2,263.21,0.15,447.46,356.35,91.11,Amanda Moore,Consumer,First Class,2023,2023-11,47,1,0.20361596567290932
ORD-2026-101064,2023-05-11,2023-05-14,East,Pennsylvania,Technology,Phones,2,705.32,0.0,1410.64,890.31,520.33,Susan Brown,Consumer,Standard Class,2023,2023-05,19,3,0.3688609425508989
ORD-2024-101065,2022-09-08,2022-09-15,East,Massachusetts,Technology,Copiers,2,787.36,0.0,1574.72,981.7,593.02,Edward Odom,Consumer,First Class,2022,2022-09,36,7,0.3765875838244259
ORD-2025-101066,2022-09-14,2022-09-21,South,Georgia,Technology,Phones,4,640.59,0.1,2306.12,1455.09,851.03,Anthony Bartlett,Consumer,First Class,2022,2022-09,37,7,0.36903109985603527
ORD-2026-101067,2024-08-20,2024-08-27,West,Nevada,Furniture,Tables,3,248.34,0.1,670.52,505.35,165.17,Andre King,Consumer,Standard Class,2024,2024-08,34,7,0.2463312056314502
ORD-2024-101068,2022-10-20,2022-10-23,West,Washington,Technology,Accessories,3,687.91,0.0,2063.73,1295.91,767.82,Christopher Poole,Consumer,Second Class,2022,2022-10,42,3,0.3720544838714367
ORD-2025-101069,2024-06-03,2024-06-06,West,Oregon,Furniture,Tables,3,239.94,0.0,719.82,460.34,259.48,Rickey Robertson,Home Office,Standard Class,2024,2024-06,23,3,0.36047900864104915
ORD-2026-101070,2022-08-20,2022-08-23,Central,Texas,Furniture,Chairs,2,301.82,0.0,603.64,407.36,196.28,Katherine Scott,Corporate,Standard Class,2022,2022-08,33,3,0.32516069180306145
ORD-2024-101071,2023-02-10,2023-02-11,South,Tennessee,Office Supplies,Labels,3,19.32,0.05,55.06,28.59,26.47,Francisco Booth,Consumer,Second Class,2023,2023-02,6,1,0.48074827460951686
ORD-2025-101072,2022-05-14,2022-05-17,South,Tennessee,Office Supplies,Binders,4,19.34,0.0,77.36,38.18,39.18,Daniel Patterson,Consumer,Second Class,2022,2022-05,19,3,0.5064632885211996
ORD-2026-101073,2024-04-19,2024-04-26,South,Georgia,Furniture,Furnishings,4,257.07,0.0,1028.28,631.9,396.38,Jessica Mccoy,Consumer,Same Day,2024,2024-04,16,7,0.38547866339907416
ORD-2024-101074,2023-08-26,2023-08-28,East,New York,Technology,Phones,3,669.24,0.0,2007.72,1181.13,826.59,Elizabeth Gonzales,Corporate,Second Class,2023,2023-08,34,2,0.4117058155519694
ORD-2025-101075,2022-02-18,2022-02-23,West,California,Office Supplies,Labels,3,19.69,0.0,59.07,27.16,31.91,Joseph Turner,Corporate,Standard Class,2022,2022-02,7,5,0.5402065346199424
ORD-2026-101076,2022-05-22,2022-05-25,South,North Carolina,Furniture,Tables,2,238.61,0.15,405.64,303.34,102.3,Stacey Berry,Consumer,Standard Class,2022,2022-05,20,3,0.2521940637018046
ORD-2024-101077,2023-12-20,2023-12-23,Central,Michigan,Furniture,Chairs,3,276.93,0.05,789.25,516.64,272.61,Kathryn Myers,Corporate,Standard Class,2023,2023-12,51,3,0.3454038644282547
ORD-2025-101078,2024-04-19,2024-04-26,East,New Jersey,Office Supplies,Paper,4,17.57,0.0,70.28,33.24,37.04,Kathy Holmes,Home Office,First Class,2024,2024-04,16,7,0.527034718269778
ORD-2026-101079,2022-06-21,2022-06-22,Central,Illinois,Furniture,Chairs,3,291.06,0.0,873.18,575.89,297.29,Beverly Gomez,Consumer,Standard Class,2022,2022-06,25,1,0.3404681738015072
ORD-2024-101080,2023-03-24,2023-03-26,West,Washington,Furniture,Furnishings,5,278.83,0.1,1254.73,858.6,396.13,Marc Lee,Consumer,Second Class,2023,2023-03,12,2,0.31570935579766163
ORD-2025-101081,2023-11-26,2023-11-29,South,Georgia,Furniture,Chairs,5,194.32,0.2,777.28,611.22,166.06,Bryce Simmons,Consumer,Standard Class,2023,2023-11,47,3,0.2136424454508028
ORD-2026-101082,2023-05-10,2023-05-13,West,California,Technology,Copiers,3,584.34,0.0,1753.02,1054.64,698.38,Alicia Cummings,Consumer,Standard Class,2023,2023-05,19,3,0.39838678394998345
ORD-2024-101083,2024-04-18,2024-04-21,Central,Ohio,Office Supplies,Paper,3,21.25,0.05,60.56,27.59,32.97,Douglas Lopez,Consumer,Standard Class,2024,2024-04,16,3,0.5444187582562747
ORD-2025-101084,2024-03-19,2024-03-22,West,Oregon,Office Supplies,Storage,2,18.97,0.15,32.25,16.23,16.02,Stephanie Hess,Consumer,Standard Class,2024,2024-03,12,3,0.4967441860465116
ORD-2026-101085,2022-07-03,2022-07-08,South,Georgia,Office Supplies,Paper,2,17.92,0.0,35.84,16.89,18.95,Kyle Weber,Consumer,Standard Class,2022,2022-07,26,5,0.5287388392857142
ORD-2024-101086,2023-08-11,2023-08-18,East,New York,Furniture,Chairs,2,270.16,0.0,540.32,340.17,200.15,Gregory Mejia,Corporate,Standard Class,2023,2023-08,32,7,0.37042863488303224
ORD-2025-101087,2022-09-03,2022-09-06,South,Tennessee,Office Supplies,Storage,5,19.8,0.0,99.0,43.55,55.45,Jennifer Lynch,Consumer,Standard Class,2022,2022-09,35,3,0.5601010101010101
ORD-2026-101088,2022-04-09,2022-04-10,East,New Jersey,Technology,Accessories,4,661.37,0.0,2645.48,1653.34,992.14,Joseph Ramos,Home Office,Second Class,2022,2022-04,14,1,0.3750321302750351
ORD-2024-101089,2023-09-28,2023-10-01,East,New Jersey,Technology,Phones,3,753.34,0.0,2260.02,1356.33,903.69,Mary Brown,Corporate,Standard Class,2023,2023-09,39,3,0.39985929328059044
ORD-2025-101090,2022-02-20,2022-02-22,South,North Carolina,Furniture,Chairs,5,276.2,0.0,1381.0,896.69,484.31,David Caldwell,Corporate,First Class,2022,2022-02,7,2,0.35069514844315713
ORD-2026-101091,2022-04-22,2022-04-25,West,Nevada,Office Supplies,Paper,2,21.0,0.05,39.9,18.28,21.62,Douglas Foster,Consumer,Standard Class,2022,2022-04,16,3,0.5418546365914787
ORD-2024-101092,2022-08-31,2022-09-02,Central,Texas,Technology,Copiers,3,629.4,0.15,1604.97,1097.49,507.48,David Salazar,Consumer,Standard Class,2022,2022-08,35,2,0.31619282603413146
ORD-2025-101093,2022-09-08,2022-09-11,West,Nevada,Technology,Computers,3,680.72,0.0,2042.16,1193.51,848.65,Kaitlin Hawkins,Consumer,First Class,2022,2022-09,36,3,0.41556489207505776
ORD-2026-101094,2022-06-21,2022-06-24,Central,Texas,Office Supplies,Storage,2,21.2,0.05,40.28,19.41,20.87,Donald Rose,Home Office,First Class,2022,2022-06,25,3,0.5181231380337636
ORD-2024-101095,2022-12-03,2022-12-04,East,New Jersey,Furniture,Tables,3,174.91,0.15,446.02,310.64,135.38,Kenneth Griffith,Home Office,Second Class,2022,2022-12,48,1,0.3035289897314022
ORD-2025-101096,2023-01-03,2023-01-08,South,Tennessee,Office Supplies,Binders,5,18.64,0.1,83.88,40.97,42.91,Samuel Berry,Corporate,First Class,2023,2023-01,1,5,0.5115641392465426
ORD-2026-101097,2022-11-01,2022-11-03,West,Nevada,Technology,Accessories,5,806.19,0.0,4030.95,2362.92,1668.03,Paul Taylor,Corporate,First Class,2022,2022-11,44,2,0.4138056785621256
ORD-2024-101098,2023-08-11,2023-08-13,West,California,Office Supplies,Labels,3,22.02,0.05,62.76,31.3,31.46,Julia Grant,Consumer,Standard Class,2023,2023-08,32,2,0.5012746972594009
ORD-2025-101099,2022-04-08,2022-04-11,Central,Illinois,Furniture,Bookcases,5,254.95,0.0,1274.75,834.08,440.67,Stephanie Johnson,Consumer,Standard Class,2022,2022-04,14,3,0.3456913120219651
ORD-2026-101100,2024-02-20,2024-02-23,West,Oregon,Office Supplies,Labels,3,19.25,0.0,57.75,27.36,30.39,Thomas Hill,Corporate,Standard Class,2024,2024-02,8,3,0.5262337662337663
ORD-2024-101101,2024-09-01,2024-09-04,East,New York,Office Supplies,Binders,3,18.7,0.05,53.29,24.77,28.52,Jodi Schmidt,Consumer,Standard Class,2024,2024-09,35,3,0.5351848376806155
ORD-2025-101102,2023-10-10,2023-10-15,East,New Jersey,Office Supplies,Paper,3,23.3,0.0,69.9,32.21,37.69,Melissa Lopez,Corporate,Standard Class,2023,2023-10,41,5,0.5391988555078683
ORD-2026-101103,2023-08-05,2023-08-06,South,Tennessee,Technology,Copiers,2,708.63,0.0,1417.26,823.69,593.57,Krystal Oconnell,Consumer,Standard Class,2023,2023-08,31,1,0.4188151785840284
ORD-2024-101104,2022-09-17,2022-09-20,South,Tennessee,Furniture,Bookcases,4,244.26,0.0,977.04,655.1,321.94,Karen Donovan,Corporate,Standard Class,2022,2022-09,37,3,0.3295054450176042
ORD-2025-101105,2022-08-26,2022-08-29,South,North Carolina,Office Supplies,Paper,2,18.32,0.0,36.64,16.89,19.75,Jennifer Espinoza,Home Office,Standard Class,2022,2022-08,34,3,0.539028384279476
ORD-2026-101106,2024-08-03,2024-08-06,East,Massachusetts,Technology,Phones,6,623.93,0.0,3743.58,2073.25,1670.33,William Mckay,Corporate,Standard Class,2024,2024-08,31,3,0.44618520239984183
ORD-2024-101107,2022-03-07,2022-03-10,Central,Michigan,Office Supplies,Storage,3,18.96,0.0,56.88,24.79,32.09,Amanda Delgado,Home Office,Same Day,2022,2022-03,10,3,0.5641701828410689
ORD-2025-101108,2022-01-28,2022-01-31,Central,Michigan,Furniture,Chairs,4,234.96,0.15,798.86,558.78,240.08,Samantha Thompson,Consumer,Same Day,2022,2022-01,4,3,0.30052825276018325
ORD-2026-101109,2023-06-21,2023-06-24,South,North Carolina,Office Supplies,Labels,3,16.58,0.0,49.74,22.16,27.58,Natalie Reid,Consumer,First Class,2023,2023-06,25,3,0.5544833132287896
ORD-2024-101110,2023-11-28,2023-12-01,Central,Michigan,Office Supplies,Labels,4,18.29,0.05,69.5,34.87,34.63,Chelsea Powell,Home Office,Standard Class,2023,2023-11,48,3,0.49827338129496407
ORD-2025-101111,2024-09-23,2024-09-25,East,Massachusetts,Furniture,Furnishings,4,290.81,0.2,930.59,710.06,220.53,Marc Thompson,Consumer,First Class,2024,2024-09,39,2,0.23697869093800705
ORD-2026-101112,2024-01-18,2024-01-20,Central,Ohio,Technology,Computers,4,694.14,0.2,2221.25,1626.61,594.64,Cynthia Peck,Corporate,First Class,2024,2024-01,3,2,0.2677051209904333
ORD-2024-101113,2023-09-14,2023-09-17,West,Washington,Office Supplies,Binders,3,20.75,0.05,59.14,28.12,31.02,Michael Carr,Consumer,Second Class,2023,2023-09,37,3,0.5245180926614812
ORD-2025-101114,2023-10-03,2023-10-05,East,New Jersey,Office Supplies,Labels,4,18.38,0.0,73.52,35.83,37.69,Isabel Martin,Consumer,Second Class,2023,2023-10,40,2,0.5126496191512514
ORD-2026-101115,2024-08-03,2024-08-05,South,Florida,Technology,Copiers,3,722.99,0.15,1843.62,1344.07,499.55,Andrew Martin,Corporate,Second Class,2024,2024-08,31,2,0.27096147796183595
ORD-2024-101116,2022-02-09,2022-02-14,Central,Michigan,Furniture,Tables,1,282.72,0.15,240.31,190.26,50.05,Jacob Ewing,Consumer,Standard Class,2022,2022-02,6,5,0.2082726478298864
ORD-2025-101117,2023-06-12,2023-06-15,West,California,Office Supplies,Binders,1,18.85,0.0,18.85,8.29,10.56,Patricia Wilson,Consumer,Standard Class,2023,2023-06,24,3,0.560212201591512
ORD-2026-101118,2022-01-19,2022-01-22,West,Nevada,Office Supplies,Storage,4,12.69,0.0,50.76,24.18,26.58,Traci Pierce,Consumer,Standard Class,2022,2022-01,3,3,0.5236406619385343
ORD-2024-101119,2023-04-24,2023-04-29,East,New Jersey,Office Supplies,Paper,2,16.04,0.0,32.08,15.33,16.75,Joe Berg,Corporate,Same Day,2023,2023-04,17,5,0.5221321695760599
ORD-2025-101120,2023-10-11,2023-10-13,East,New Jersey,Technology,Accessories,1,721.76,0.05,685.67,401.2,284.47,Peter Wells,Home Office,Standard Class,2023,2023-10,41,2,0.414878877594178
ORD-2026-101121,2022-03-22,2022-03-27,Central,Ohio,Office Supplies,Binders,2,22.71,0.0,45.42,20.53,24.89,Ms. Cynthia Phillips,Home Office,Standard Class,2022,2022-03,12,5,0.5479964773227652
ORD-2024-101122,2023-04-27,2023-04-29,West,Washington,Office Supplies,Labels,3,19.9,0.1,53.73,27.26,26.47,Kathleen Robinson,Corporate,Second Class,2023,2023-04,17,2,0.49264842732179415
ORD-2025-101123,2023-10-04,2023-10-07,Central,Illinois,Technology,Copiers,2,673.39,0.0,1346.78,768.8,577.98,David Lopez,Consumer,Standard Class,2023,2023-10,40,3,0.4291569521376914
ORD-2026-101124,2023-03-12,2023-03-15,West,Nevada,Office Supplies,Storage,3,21.59,0.0,64.77,29.51,35.26,Richard Smith,Consumer,Second Class,2023,2023-03,10,3,0.5443878338737069
ORD-2024-101125,2022-10-29,2022-11-01,South,Florida,Office Supplies,Labels,2,19.47,0.0,38.94,17.74,21.2,Russell Blackwell,Consumer,Second Class,2022,2022-10,43,3,0.544427324088341
ORD-2025-101126,2024-03-01,2024-03-03,East,New York,Office Supplies,Storage,3,17.44,0.1,47.09,22.83,24.26,John Berry,Consumer,Standard Class,2024,2024-03,9,2,0.5151836908048418
ORD-2026-101127,2023-04-27,2023-04-30,East,Massachusetts,Furniture,Tables,2,249.65,0.1,449.37,330.05,119.32,Carol Brown,Home Office,Standard Class,2023,2023-04,17,3,0.2655272937668291
ORD-2024-101128,2022-12-11,2022-12-16,West,Oregon,Furniture,Furnishings,1,222.33,0.05,211.21,138.99,72.22,Jesse Bartlett,Consumer,First Class,2022,2022-12,49,5,0.34193456749206946
ORD-2025-101129,2022-09-16,2022-09-21,Central,Ohio,Technology,Phones,1,617.76,0.15,525.1,351.98,173.12,Janice Edwards,Consumer,Standard Class,2022,2022-09,37,5,0.3296895829365835
ORD-2026-101130,2023-03-06,2023-03-09,East,New York,Technology,Phones,3,755.43,0.1,2039.66,1433.68,605.98,Matthew Norman,Home Office,Standard Class,2023,2023-03,10,3,0.2970985360305149
ORD-2024-101131,2023-06-11,2023-06-16,West,Nevada,Office Supplies,Paper,4,20.23,0.0,80.92,39.45,41.47,David Oconnell,Consumer,Standard Class,2023,2023-06,23,5,0.5124814631735046
ORD-2025-101132,2023-11-09,2023-11-11,South,Tennessee,Furniture,Furnishings,3,236.26,0.1,637.9,425.53,212.37,Amber Ortiz,Consumer,Same Day,2023,2023-11,45,2,0.332920520457752
ORD-2026-101133,2024-07-16,2024-07-18,East,Pennsylvania,Technology,Copiers,2,603.98,0.0,1207.96,759.28,448.68,Nicole Briggs,Consumer,First Class,2024,2024-07,29,2,0.37143614026954536
ORD-2024-101134,2023-12-28,2023-12-31,East,New Jersey,Office Supplies,Paper,1,20.29,0.0,20.29,9.71,10.58,Jonathan Jimenez,Consumer,Standard Class,2023,2023-12,52,3,0.5214391325776244
ORD-2025-101135,2023-04-05,2023-04-08,East,New Jersey,Furniture,Tables,3,256.56,0.15,654.23,509.94,144.29,Matthew Ellis,Consumer,Standard Class,2023,2023-04,14,3,0.22054934808859267
ORD-2026-101136,2024-04-02,2024-04-05,East,Pennsylvania,Furniture,Tables,6,242.57,0.0,1455.42,902.08,553.34,James Carter,Consumer,Standard Class,2024,2024-04,14,3,0.38019265916367784
ORD-2024-101137,2024-04-06,2024-04-09,Central,Texas,Technology,Computers,4,624.19,0.0,2496.76,1406.0,1090.76,James Garcia,Consumer,Second Class,2024,2024-04,14,3,0.4368701837581505
ORD-2025-101138,2022-01-08,2022-01-11,West,Nevada,Office Supplies,Paper,1,17.67,0.0,17.67,8.08,9.59,Christopher Chambers,Consumer,Second Class,2022,2022-01,1,3,0.5427277872099603
ORD-2026-101139,2022-01-25,2022-02-01,West,Nevada,Office Supplies,Labels,2,17.37,0.0,34.74,16.07,18.67,Jonathan Peters,Corporate,Second Class,2022,2022-01,4,7,0.5374208405296489
ORD-2024-101140,2023-08-25,2023-08-28,West,California,Furniture,Furnishings,1,239.01,0.05,227.06,153.72,73.34,Emily Turner,Consumer,Standard Class,2023,2023-08,34,3,0.3229983264335418
ORD-2025-101141,2023-07-15,2023-07-18,East,New Jersey,Technology,Accessories,3,675.3,0.05,1924.6,1226.62,697.98,Kyle Fletcher,Consumer,Same Day,2023,2023-07,28,3,0.36266237140184976
ORD-2026-101142,2023-06-27,2023-06-28,South,North Carolina,Office Supplies,Paper,3,18.21,0.0,54.63,26.57,28.06,Seth Williams,Consumer,Second Class,2023,2023-06,26,1,0.5136371956800292
ORD-2024-101143,2022-04-10,2022-04-13,West,California,Furniture,Tables,5,246.59,0.0,1232.95,823.75,409.2,Michael Davis,Corporate,Standard Class,2022,2022-04,14,3,0.3318869378320288
ORD-2025-101144,2023-06-29,2023-07-04,East,Pennsylvania,Technology,Phones,3,728.13,0.0,2184.39,1272.2,912.19,Nicole Johnson,Corporate,Same Day,2023,2023-06,26,5,0.41759484341166186
ORD-2026-101145,2024-08-05,2024-08-10,East,New Jersey,Technology,Computers,3,675.61,0.05,1925.49,1250.76,674.73,Deborah Bauer,Corporate,Standard Class,2024,2024-08,32,5,0.3504198931181154
